week,year,Stab,Elite,Loyal,Info,Morale,Protest,Fiscal,CPI,Infl,EStress,Repr,Troops,Displaced,War,Sanctions,OilPrice,OilRevIndex
66,1.26923076923077,1,0.609529696120467,0,1,0,0.0609285791713074,0,184.103698890338,0.45,0.89659954854175,0.1764,0.555651960429714,2.66983945393136,0.6,0.85,1.3,0.36946
67,1.28846153846154,1,0.609302718845651,0,1,0,0.063969148020448,0,185.696903976889,0.45,0.89659954854175,0.1764,0.553424146724791,2.68308580098523,0.6,0.85,1.3,0.36946
68,1.30769230769231,1,0.609080601648356,0,1,0,0.0669524006907792,0,187.30389641515,0.45,0.89659954854175,0.1764,0.551325546214753,2.69629677814989,0.6,0.85,1.3,0.36946
69,1.32692307692308,1,0.608863199075281,0,1,0,0.069879590671701,0,188.924795518743,0.45,0.89659954854175,0.1764,0.549348664534297,2.70947158830151,0.6,0.85,1.3,0.36946
70,1.34615384615385,1,0.608650372905429,0,1,0,0.0727519381438991,0,190.559721633809,0.45,0.89659954854175,0.1764,0.547486441991308,2.72260945957091,0.6,0.85,1.3,0.36946
71,1.36538461538462,1,0.608441991586299,0,1,0,0.0755706310652595,0,192.208796147948,0.45,0.89659954854175,0.1764,0.545732228355812,2.73570964462763,0.6,0.85,1.3,0.36946
72,1.38461538461538,1,0.608237929725592,0,1,0,0.0783368262143683,0,193.872141499228,0.45,0.89659954854175,0.1764,0.544079759111175,2.74877141999086,0.6,0.85,1.3,0.36946
73,1.40384615384615,1,0.608038067632434,0,1,0,0.0810516501935205,0,195.549881185279,0.45,0.89659954854175,0.1764,0.542523133082727,2.76179408536618,0.6,0.85,1.3,0.36946
74,1.42307692307692,1,0.607842290902805,0,1,0,0.0837162003930641,0,197.242139772459,0.45,0.89659954854175,0.1764,0.541056791363929,2.77477696300661,0.6,0.85,1.3,0.36946
75,1.44230769230769,0.999941035480802,0.607650490044467,0,1,0,0.0863315459188088,0,198.949042905106,0.45,0.89659954854175,0.1764,0.539675497464821,2.78771939709715,0.6,0.85,1.3,0.36946
76,1.46153846153846,0.999718583681515,0.607461072750927,0,1,0,0.0888989314996082,0,200.670717314861,0.45,0.89659954854175,0.1764,0.538374318611861,2.80062076113466,0.6,0.85,1.3,0.36946
77,1.48076923076923,0.999343664948149,0.607269988207381,0,1,0,0.0914199313817358,0,202.407290830086,0.45,0.89659954854175,0.1764,0.537148608132373,2.81348047143327,0.6,0.85,1.3,0.36946
78,1.5,0.998826636984966,0.607073929321193,0,1,0,0.0938960456435553,0,204.158892385347,0.45,0.89659954854175,0.1764,0.535993988860696,2.82629798476009,0.6,0.85,1.3,0.36946
