Tcrit,elite_fracture_prob,time_to_elite_fracture,weeks_below_elite_crit,avg_loyal,peak_protest,end_displaced_m,mean_elite,min_elite,mean_stab,min_stab
31.0,1.0,44.0,112.0,0.021084399838550268,0.92564139251085,1.5529828973789372,0.3356400151784161,0.27261235998151007,0.10883926507668293,0.0
13.0,1.0,27.0,129.0,0.017535828801505223,1.0,2.53068454733793,0.32810920669768634,0.2930195899055837,0.04899937612672922,0.0
21.0,1.0,37.0,119.0,0.019743591391843198,1.0,2.369163912313368,0.3372413280522058,0.2876632027298345,0.07538142142608022,0.0
51.0,1.0,73.0,83.0,0.017100951657522376,0.581913713586858,0.8427972642365162,0.375101736602502,0.3086510198655956,0.189430099767424,0.0
41.0,1.0,58.0,98.0,0.020612931989019947,1.0,1.9051172629007533,0.35600779854807624,0.28256881116654786,0.13978353741994362,0.0
16.0,1.0,26.0,130.0,0.1948317230844364,1.0,2.3904169559321864,0.3269211445769084,0.28616364785144494,0.05890440026426194,0.0
23.0,1.0,33.0,123.0,0.021568562880110546,1.0,2.268645873719766,0.31689441135994356,0.2700238487876101,0.07886659792883896,0.0
32.0,1.0,52.0,104.0,0.017967425471877976,0.9500059221135585,1.6420852719990335,0.3642832240977443,0.3045213545535395,0.10707281628713247,0.0
27.0,1.0,39.0,117.0,0.01938607952110766,1.0,2.2536808025584967,0.333969779151622,0.28117584587205774,0.09623011480612996,0.0
45.0,1.0,65.0,91.0,0.019077523925413325,0.9662081557614385,1.4607135328694836,0.3815889386204447,0.31924688166315146,0.16766605814993962,0.0
